Title,Price,Rating,Brand,RAM,Processor-Brand,Hard-Disk
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)",55990,4.3,LENOVO,16GB,INTEL,512GB
"CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook Plus Laptop  (15.6 inch, Iron Grey, 1.74 kg)",21990,4.1,CHUWI,8GB,INTEL,256GB
"HP Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1022TU Thin and Light Laptop  (14 Inch, Natural Silver Aluminum, 1.4 Kg, With MS Office)",67990,4.2,HP,16GB,INTEL,512GB
"Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)",37990,4.3,LENOVO,8GB,INTEL,512GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)",75375,4.1,LENOVO,8GB,AMD,512GB
"HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2304au Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",37490,4.4,HP,8GB,AMD,512GB
"ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ993WS Thin and Light Laptop  (15.6 Inch, Icelight Silver, 1.70 Kg, With MS Office)",36990,4.3,ASUS,16GB,INTEL,512GB
"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)",78990,4.1,LENOVO,16GB,INTEL,1TB
"Acer Aspire 3 Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light Laptop  (14 Inch, Steel Gray, 1.45 Kg)",40990,4.1,ACER,8GB,INTEL,512GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)",63990,4.1,LENOVO,16GB,INTEL,512GB
"Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.46 Kg, With MS Office)",108490,4.3,LENOVO,32GB,INTEL,1TB
"Acer ALG Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) AL15G- 52 Gaming Laptop  (15.6 Inch, Steel Grey, 1.99 Kg)",53990,4.6,ACER,16GB,INTEL,512GB
"Acer Aspire 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light Laptop  (14 Inch, Steel Gray, 1.45 Kg)",51990,4.3,ACER,16GB,INTEL,512GB
"Lenovo Thinkpad E14 G5 Intel Core i5 13th Gen 1335U with 3 year Warranty - (16 GB/512 GB SSD/Windows 11 Pro/1 GB Graphics) E14 Business Laptop  (14 inch, Black, 1.75 kg, With MS Office)",69000,4.1,LENOVO,16GB,INTEL,512GB
"Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8J4HN/A  (13.6 Inch, Starlight, 1.24 kg)",114900,5.0,APPLE,16GB,APPLE,256GB
"Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB314-3H-COBZ Chromebook  (14 inch, Silver, 1.45 Kg)",22400,3.8,ACER,8GB,INTEL,64GB
"HP Intel Core i5 12th Gen 1235U - (8 GB/1 TB SSD/Windows 11 Home) 15s-fq5331TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg)",49990,4.2,HP,8GB,INTEL,1TB
"Lenovo LOQ Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) LOQ 15IAX9D1 Gaming Laptop  (39.62 cm, Luna Grey, 2.38 kg)",59990,4.2,LENOVO,12GB,INTEL,512GB
"HP G9 AMD Ryzen 5 Hexa Core 5th Gen 5625U - (16 GB/512 GB SSD/Windows 11 Home) 7B1L8PA Notebook  (15.6 inch, Silver)",33890,4.2,HP,16GB,AMD,512GB
"ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK321WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)",38990,4.4,ASUS,8GB,AMD,512GB
"Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) PHN16-72-77GZ Gaming Laptop  (16 Inch, Abyssal Black, 2.8 Kg)",120640,4.1,ACER,16GB,INTEL,1TB
"HP Victus AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 16-s0095AX Gaming Laptop  (16.1 Inch, Performance Blue, 2.29 kg, With MS Office)",77280,4.4,HP,16GB,AMD,512GB
"ASUS ROG Ally AMD Ryzen Z1 HexaCore Zen4 - (16 GB/512 GB SSD/Windows 11 Home) RC71L-NH019W Handheld Gaming PC  (7 Inch, White, 608.0 g)",37990,4.4,ASUS,16GB,AMD,512GB
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)",43990,4.2,LENOVO,8GB,INTEL,512GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)",55990,4.3,LENOVO,16GB,INTEL,512GB
"MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) Cyborg 15 A12UDX-1049IN Gaming Laptop  (15.6 Inch, Translucent Black, 1.98 Kg)",66990,3.8,MSI,16GB,INTEL,512GB
"HP 255 G10 AMD Ryzen 5 Quad Core 7520U UPTO 4.3Ghz - (8 GB/512 GB SSD/Windows 11 Home) 255 G10 Laptop  (15.6 inch, Silver, 1.52 kg)",32899,3.5,HP,8GB,AMD,512GB
"Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Laptop  (16 inch, Cloud Grey, 1.89 Kg, With MS Office)",81890,4.2,LENOVO,16GB,INTEL,1TB
"HP Pavilion Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3036TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 kg, With MS Office)",82999,4.4,HP,16GB,INTEL,1TB
"Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)",37990,4.3,LENOVO,8GB,INTEL,512GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)",75375,4.1,LENOVO,8GB,AMD,512GB
"MSI Modern 14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1212IN Business Laptop  (14 inch, Classic Black, 1.4 Kg, With MS Office)",45990,4.4,MSI,16GB,INTEL,512GB
"Acer Aspire 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 inch, Pure Silver, 1.7 Kg, With MS Office)",29490,4.2,ACER,8GB,INTEL,512GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)",63990,4.1,LENOVO,16GB,INTEL,512GB
"Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.46 Kg, With MS Office)",108490,4.3,LENOVO,32GB,INTEL,1TB
"HP Chromebook Intel Celeron Quad Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromebook  (14 Inch, Forest Teal, 1.49 Kg)",20990,4.1,HP,4GB,INTEL,64GB
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15IAH7 Gaming Laptop  (15.6 inch, Onyx Grey, 2.1 kg, With MS Office)",59990,4.3,LENOVO,16GB,INTEL,512GB
"Lenovo IdeaPad Slim 5 2.5K IPS Intel Core i5 13th Gen 13500H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Thin and Light Laptop  (16 inch, Cloud Grey, 1.89 Kg, With MS Office)",73690,4.1,LENOVO,16GB,INTEL,1TB
"walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1 Thin and Light Laptop  (14.1 inch, Cloud Silver, 1.3 Kg)",12990,3.7,WALKER,4GB,INTEL,128GB
"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)",78990,4.1,LENOVO,16GB,INTEL,1TB
"Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) ANV15-51- 55B9 Gaming Laptop  (15.6 Inch, Shale Black, 2.1 Kg)",78090,4.3,ACER,16GB,INTEL,512GB
"Infinix GT Book Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050/80 W) GL613 Gaming Laptop  (16 inch, Grey, 1.99 kg)",53990,4.2,INFINIX,16GB,INTEL,512GB
"HP Chromebook MediaTek Kompanio 1200 - (8 GB/256 GB SSD/Chrome OS) 13b-ca0006MU Chromebook  (13.3 Inch, Mica Silver, 1.49 Kg)",36990,4.2,HP,8GB,MEDIATEK,256GB
"HP 14s Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop  (14 Inch, Jet Black, 1.46 kg, With MS Office)",36865,3.8,HP,8GB,INTEL,256GB
"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/1 TB SSD/Windows 11 Home) ZIB-00031 2 in 1 Laptop  (13 Inch, Black, 0.895 Kg)",180990,4.7,MICROSOFT,16GB,QUALCOMM,1TB
"MSI Modern 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-612IN Thin and Light Laptop  (15.6 Inch, Classic Black, 1.7 Kg)",36990,4.3,MSI,16GB,INTEL,512GB
"ASUS Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) X1605ZAC-MB540WS Thin and Light Laptop  (16 inch, Silver, 1.88 Kg, With MS Office)",51799,3.0,ASUS,16GB,INTEL,512GB
"HP 15s AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0028AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 kg, With MS Office)",38990,4.2,HP,8GB,AMD,512GB
"HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) 15-fa1226TX Gaming Laptop  (15.6 inch, Performance Blue, 2.3 Kg)",57990,4.3,HP,8GB,INTEL,512GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)",55990,4.3,LENOVO,16GB,INTEL,512GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)",75375,4.1,LENOVO,8GB,AMD,512GB
"HP 255 G8 Silver AMD Ryzen 5 Hexa Core AMD Ryzen 5 5500U - (8 GB/256 GB SSD/Windows 11 Home) 255 Business Laptop  (15.6 inch, Silver, 1.47 kg)",31990,4.4,HP,8GB,AMD,256GB
"HP Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq5138tu Thin and Light Laptop  (39.6 cm, Natual Silver, 1.46 Kg, With MS Office)",37990,4.2,HP,8GB,INTEL,512GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)",63990,4.1,LENOVO,16GB,INTEL,512GB
"MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) Thin 15 B12UC-2241IN Gaming Laptop  (15.6 Inch, Cosmos Gray, 1.86 Kg, With MS Office)",56990,3.9,MSI,16GB,INTEL,512GB
"HP (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0061TU Thin and Light Laptop  (15.6 inch, Natural Silver, With MS Office)",36580,3.9,HP,8GB,INTEL,512GB
"Infinix Zero Book Ultra AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) ZL514 Thin and Light Laptop  (15.6 Inch, Silver, 1.8 Kg, With MS Office)",54990,3.9,INFINIX,16GB,INTEL,512GB
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.62 Kg, With MS Office)",52990,4.2,DELL,8GB,INTEL,512GB
"Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and Light Laptop  (14 Inch, Cloud Grey, 1.46 kg, With MS Office)",86190,4.1,LENOVO,16GB,AMD,512GB
"Lenovo IdeaPad Slim 5 WUXGA IPS Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 16IAH8 Thin and Light Laptop  (16 Inch, Cloud Grey, 1.89 Kg, With MS Office)",59990,4.3,LENOVO,16GB,INTEL,512GB
"HP Chromebook Intel Celeron Quad Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromebook  (14 Inch, Forest Teal, 1.49 Kg)",20990,4.1,HP,4GB,INTEL,64GB
"HP 255 G10 AMD Ryzen 5 Quad Core 7520U UPTO 4.3Ghz - (8 GB/512 GB SSD/Windows 11 Home) 255 G10 Laptop  (15.6 inch, Silver, 1.52 kg)",32899,3.5,HP,8GB,AMD,512GB
"HP Laptop AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2212AU Thin and Light Laptop  (15.5 inch, Natural Silver, 1.69 Kg, With MS Office)",31990,4.2,HP,8GB,AMD,512GB
"DELL Inspiron Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5430 Thin and Light Laptop  (14 Inch, Platinum Silver, 1.59 Kg, With MS Office)",52990,3.9,DELL,8GB,INTEL,512GB
"MSI Modern 14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO Business Laptop  (14 inch, Classic Black, 1.4 Kg, With MS Office)",35990,4.3,MSI,8GB,INTEL,512GB
"HP Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0012TU Chromebook  (15.6 Inch, Forest Teal, 1.07 Kg)",30016,3.9,HP,4GB,INTEL,128GB
"Thomson Neo Metallic with Numeric Touch Pad Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) IN-PX14C Thin and Light Laptop  (14.1 inch, Silver, 1.30 kg)",16490,3.7,THOMSON,4GB,INTEL,128GB
"MSI Modern 14 H Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home) Modern 14 H D13MG-072IN Thin and Light Laptop  (14 inch, Classic Black, 1.6 Kg)",65990,4.0,MSI,16GB,INTEL,1TB
"HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15s- ey2001au Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With MS Office)",49999,4.2,HP,16GB,AMD,512GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)",55990,4.3,LENOVO,16GB,INTEL,512GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)",75375,4.1,LENOVO,8GB,AMD,512GB
"Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-79G Gaming Laptop  (15.6 Inch, Black, 1.99 Kg)",61990,4.3,ACER,16GB,INTEL,512GB
"Acer ALG Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) AL15G- 52 Gaming Laptop  (15.6 Inch, Steel Grey, 1.99 Kg)",62990,4.3,ACER,16GB,INTEL,512GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)",63990,4.1,LENOVO,16GB,INTEL,512GB
"Lenovo IdeaPad Slim 1 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 14IGL7 Thin and Light Laptop  (14 Inch, Cloud Grey, 1.3 Kg, With MS Office)",24890,4.0,LENOVO,8GB,INTEL,256GB
"DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IN54308TR2G001ORS1 Thin and Light Laptop  (14 inch, Platinum Silver, With MS Office)",61990,3.9,DELL,16GB,INTEL,512GB
"Acer Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) AL15-51 Laptop  (15.6 inch, Steel Gray)",41990,4.3,ACER,8GB,INTEL,512GB
"DELL Vostro AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Metal Thin and Light Laptop  (14 Inch, Titan Grey Aluminium, 1.48 Kg, With MS Office)",45990,3.8,DELL,16GB,AMD,512GB
"Lenovo IdeaPad Slim 5 AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Thin and Light Laptop  (16 inch, Cloud Grey, 1.89 Kg, With MS Office)",79190,4.2,LENOVO,16GB,INTEL,1TB
"Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A315-59-36HE Thin and Light Laptop  (15.6 inch, Pure Silver, 1.7 Kg)",32990,4.3,ACER,8GB,INTEL,512GB
"Acer AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Light Laptop  (15.6 Inch, Steel Grey, 1.59 Kg)",28990,4.1,ACER,16GB,AMD,512GB
"MSI Modern 14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-671IN / Modern 14 C12MO-1019IN Thin and Light Laptop  (14 Inch, Urban Silver, 1.4 Kg)",51990,4.2,MSI,16GB,INTEL,512GB
"Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Laptop  (16 inch, Cloud Grey, 1.89 Kg, With MS Office)",81890,4.2,LENOVO,16GB,INTEL,1TB
"HP Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a- na1004TU Chromebook  (14 Inch, Mineral Silver, 1.46 kg)",30000,3.7,HP,4GB,INTEL,64GB
"Lenovo Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light Laptop  (15.6 inch, Iron Grey, With MS Office)",42180,2.4,LENOVO,16GB,INTEL,512GB
"Lenovo IdeaPad Slim 3 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 14AMN8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)",32190,4.0,LENOVO,8GB,AMD,512GB
"ASUS Zenbook 14 OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ552WS Thin and Light Laptop  (14 Inch, Ponder Blue, 1.28 Kg, With MS Office)",102990,4.6,ASUS,16GB,INTEL,1TB
"Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and Light Laptop  (16 inch, Blue, 1.78 kg)",32990,4.3,INFINIX,16GB,INTEL,512GB
"ASUS ROG Strix G16 Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) G614JJ-N3088WS Gaming Laptop  (16 Inch, Gray, 2.50 Kg, With MS Office)",97990,4.1,ASUS,16GB,INTEL,1TB
"Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) ANV15-41 Gaming Laptop  (15.6 Inch, Obsidian Black, 2.1 Kg)",72990,4.3,ACER,16GB,AMD,512GB
"Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) YL613 Thin and Light Laptop  (16 inch, Blue, 1.78 kg)",29990,4.3,INFINIX,8GB,INTEL,512GB
"Lenovo V15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light Laptop  (15.6 Inch, Iron Grey, 1.7 Kg)",30490,4.1,LENOVO,8GB,INTEL,512GB
"Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) A715-79G Gaming Laptop  (15.6 Inch, Black, 1.99 Kg)",67990,4.3,ACER,16GB,INTEL,512GB
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)",43990,4.1,LENOVO,8GB,INTEL,512GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)",55990,4.3,LENOVO,16GB,INTEL,512GB
"MSI Modern 14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO Business Laptop  (14 inch, Classic Black, 1.4 Kg, With MS Office)",35990,4.3,MSI,8GB,INTEL,512GB
"MSI Modern 14 H Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home) Modern 14 H D13MG-072IN Thin and Light Laptop  (14 inch, Classic Black, 1.6 Kg)",65990,4.0,MSI,16GB,INTEL,1TB
"Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A315-59-36HE Thin and Light Laptop  (15.6 inch, Pure Silver, 1.7 Kg)",32990,4.3,ACER,8GB,INTEL,512GB
"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00014 2 in 1 Laptop  (13 Inch, Platinum, 0.895 Kg)",161990,4.7,MICROSOFT,16GB,QUALCOMM,512GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)",75375,4.1,LENOVO,8GB,AMD,512GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)",63990,4.1,LENOVO,16GB,INTEL,512GB
"MSI Modern 14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-671IN / Modern 14 C12MO-1019IN Thin and Light Laptop  (14 Inch, Urban Silver, 1.4 Kg)",51990,4.2,MSI,16GB,INTEL,512GB
"HP 255 G8 Silver AMD Ryzen 5 Hexa Core AMD Ryzen 5 5500U - (8 GB/256 GB SSD/Windows 11 Home) 255 Business Laptop  (15.6 inch, Silver, 1.47 kg)",31990,4.4,HP,8GB,AMD,256GB
"Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.46 Kg, With MS Office)",108490,4.3,LENOVO,32GB,INTEL,1TB
"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)",78990,4.1,LENOVO,16GB,INTEL,1TB
"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0393 Chromebook  (15.6 Inch, Transparent Silver, 1.80 Kg)",32990,3.7,ASUS,4GB,INTEL,64GB
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.62 Kg, With MS Office)",52990,4.2,DELL,8GB,INTEL,512GB
"Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) YL613 Thin and Light Laptop  (16 inch, Blue, 1.78 kg)",29990,4.3,INFINIX,8GB,INTEL,512GB
