Title,Price,Rating,Brand,RAM,Processor-Brand,Hard-Disk
"HP 14 Intel Core i5 10th Gen 10210U - (8 GB/512 GB SSD/Windows 10 Home) 14-ck2018TU Thin and Light Laptop  (14 inch, Jet Black, 1.47 kg, With MS Office)","39,490",4.3,HP,8 GB,Intel,512 GB
"Acer Aspire Intel Core i5 12th Gen 12450H - (12 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light Laptop  (15.6 inch, Pure Silver, 1.70 kg)","41,400",4.3,Acer,12 GB,Intel,512 GB
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","43,990",4.1,Lenovo,8 GB,Intel,512 GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)","55,990",4.3,Lenovo,16 GB,Intel,512 GB
"DELL Inspiron 16 5630 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) IN5630P8YRR001ORS1 Laptop  (16 inch, Platinum Silver, With MS Office)","64,990",4.3,DELL,16 GB,Intel,512 GB
"HP Pavilion Intel Core Ultra 5 125U - (16 GB/1 TB SSD/Windows 11 Home) 16-af0056TU Thin and Light Laptop  (16 inch, Natural Silver Aluminum, 1.77 Kg, With MS Office)","75,490",4.3,HP,16 GB,Intel,1 TB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)","75,375",4.1,Lenovo,8 GB,AMD,512 GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)","63,990",4.1,Lenovo,16 GB,Intel,512 GB
"ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thin and Light Laptop  (15.6 Inch, Blue, 1.76 Kg)","27,990",3.9,ZEBRONICS,8 GB,Intel,512 GB
"HP 250R G9 (2024) Intel Core i3 13th Gen Intel Core i3 - 1315U (13th Gen) - (8 GB/512 GB SSD/Windows 11 Home) 250R G9 Thin and Light Laptop  (15.6 inch, Black, 1.74 kg)","31,999",4.3,HP,8 GB,Intel,512 GB
"DELL core i5 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 / D560871WIN9B Laptop  (15.6 inch, Black, 1.65 kg, With MS Office)","45,890",3.9,DELL,8 GB,Intel,512 GB
"Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-73T Thin and Light Laptop  (14 Inch, Pure Silver, 1.3 Kg, With MS Office)","79,990",4.3,Acer,16 GB,Intel,512 GB
"Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.46 Kg, With MS Office)","1,08,490",4.3,Lenovo,32 GB,Intel,1 TB
"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)","78,990",4.1,Lenovo,16 GB,Intel,1 TB
"Apple Apple M4 - (16 GB/1 TB SSD/macOS Sequoia) MW2V3HN/A  (14 Inch, Space Black, 1.55 kg)","1,89,900",4.2,Apple,16 GB,Apple,1 TB
"HP Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq5138tu Thin and Light Laptop  (39.6 cm, Natual Silver, 1.46 Kg, With MS Office)","37,990",4.2,HP,8 GB,Intel,512 GB
"DELL Latitude 3540 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Ubuntu) Latitude 3540 Laptop  (15.6 inch, Smoky Black)","30,990",4.3,DELL,8 GB,Intel,512 GB
"MSI Modern 14 H Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 H D13MG-073IN Thin and Light Laptop  (14 inch, Classic Black, 1.6 Kg)","55,990",4.6,MSI,16 GB,Intel,512 GB
"Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Light Laptop  (15.6 Inch, Steel Grey, 1.59 Kg)","26,990",4.1,Acer,8 GB,AMD,512 GB
"CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Plus Laptop  (15.6 Inch, Grey, 1.74 kg)","18,990",3.7,CHUWI,8 GB,Intel,256 GB
"ASUS Vivobook 15 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ542WS Thin and Light Laptop  (15.6 inch, Cool Silver, With MS Office)","46,990",4.3,ASUS,16 GB,Intel,512 GB
"MSI Cyborg 14 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) Cyborg 14 A13UDX-203IN Gaming Laptop  (14 inch, Translucent Black, 1.6 kg, With MS Office)","64,990",4.5,MSI,16 GB,Intel,512 GB
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","43,990",4.1,Lenovo,8 GB,Intel,512 GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)","55,990",4.3,Lenovo,16 GB,Intel,512 GB
"Acer One Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) AO 14 Z 8-415 Thin and Light Laptop  (14 Inch, Silver, 1.49 Kg)","28,990",4.2,Acer,8 GB,Intel,512 GB
"Lenovo i5 H Series Intel Core i5 11th Gen 11320H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15IHU6 Gaming Laptop  (15.6 Inch, Shadow Black, 2.25 kg)","54,990",4.3,Lenovo,8 GB,Intel,512 GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)","75,375",4.1,Lenovo,8 GB,AMD,512 GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)","63,990",4.1,Lenovo,16 GB,Intel,512 GB
"Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8H4HN/A  (13.6 Inch, Silver, 1.24 kg)","1,14,900",4.2,Apple,16 GB,Apple,256 GB
"DELL Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.65 Kg, With MS Office)","49,890",4,DELL,16 GB,Intel,512 GB
"MSI Prestige 13 Evo AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 13 AI Evo A1MG Thin and Light Laptop  (13.3 Inch, Stellar Gray, 0.99 Kg)","99,990",4,MSI,16 GB,Intel,1 TB
"HP 14s AMD Ryzen 5 Quad Core 3450U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fr0012AU Thin and Light Laptop  (14 inch, Natural Silver, 1.46 kg, With MS Office)","37,990",4.6,HP,8 GB,AMD,512 GB
"Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.46 Kg, With MS Office)","1,08,490",4.3,Lenovo,32 GB,Intel,1 TB
"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)","78,990",4.1,Lenovo,16 GB,Intel,1 TB
"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) K3605ZC-RP587WS Gaming Laptop  (16 Inch, Cool Silver, 1.80 Kg, With MS Office)","64,990",4.2,ASUS,16 GB,Intel,512 GB
"FUTOPIA Ultimus Pro Intel Dual Core Upto 2.8GHz - (8 GB/256 GB SSD/Windows 11 Home) NU14U3INC54BN.MB Thin and Light Laptop  (14.1 inch, Matt Black, 1.2 kg)","16,990",2.5,Ultimus,8 GB,Intel,256 GB
"MSI Modern 14 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-440IN / Modern 14 C12MO-1021IN Thin and Light Laptop  (14 Inch, Urban Silver, 1.4 Kg)","36,190",4.3,MSI,8 GB,Intel,512 GB
"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ515WS Thin and Light Laptop  (15.6 Inch, Icelight Silver, 1.7 Kg, With MS Office)","42,990",4.2,ASUS,8 GB,Intel,512 GB
"DELL Inspiron 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 0IN352010031RINB1M Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.65 Kg, With MS Office)","45,990",4.2,DELL,8 GB,Intel,512 GB
"DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.66 Kg, With MS Office)","37,990",4.1,DELL,8 GB,Intel,512 GB
"HP 255 G9 AMD Ryzen 3 Dual Core 3250 - (8 GB/512 GB SSD/Windows 11 Home) 255 G8 Thin and Light Laptop  (15.6 inch, Dark Ash, 1.78 kg)","25,599",4,HP,8 GB,AMD,512 GB
"Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light Laptop  (14 Inch, Steel Gray, 1.45 Kg)","29,990",4.2,Acer,8 GB,Intel,512 GB
"DELL Latitude 14 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Ubuntu) 3420 Business Laptop  (14 inch, Black)","55,499",3.7,DELL,16 GB,Intel,512 GB
"Lenovo IdeaPad Slim 5 AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Thin and Light Laptop  (16 inch, Cloud Grey, 1.89 Kg, With MS Office)","79,190",4.2,Lenovo,16 GB,Intel,1 TB
"HP FQ Series Intel Core i3 12th Gen 1215U - (8 GB/1 TB SSD/Windows 11 Home) 15s-FQ5328TU Thin and Light Laptop  (15.6 Inch, Silver, 1.69 Kg, With MS Office)","39,990",4.2,HP,8 GB,Intel,1 TB
"Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light Laptop  (14 Inch, Steel Gray, 1.45 Kg)","42,990",4.2,Acer,16 GB,Intel,512 GB
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","43,990",4.1,Lenovo,8 GB,Intel,512 GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)","55,990",4.3,Lenovo,16 GB,Intel,512 GB
"MSI Modern 14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-445IN / Modern 14 C12MO-1022IN Thin and Light Laptop  (14 Inch, Urban Silver, 1.4 Kg)","32,990",4.3,MSI,8 GB,Intel,512 GB
"ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK323WS Thin and Light Laptop  (15.6 Inch, Green Grey, 1.63 Kg, With MS Office)","38,990",4.4,ASUS,8 GB,AMD,512 GB
"ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK327WS Thin and Light Laptop  (14 Inch, Mixed Black, 1.38 kg, With MS Office)","30,990",4.3,ASUS,8 GB,AMD,512 GB
"MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz) Thin 15 B12UCX-1696IN Gaming Laptop  (15.6 Inch, Cosmos Grey, 1.86 Kg)","51,990",4.3,MSI,8 GB,Intel,512 GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)","75,375",4.1,Lenovo,8 GB,AMD,512 GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)","63,990",4.1,Lenovo,16 GB,Intel,512 GB
"GIGABYTE G Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) G5 KF-E3IN313SH Gaming Laptop  (15.6 Inch, Black, 2.08 Kg)","68,990",4.6,GIGABYTE,16 GB,Intel,512 GB
"DELL Inspiron Intel Core i5 12th Gen Core i5 - (8 GB/512 GB SSD/Windows 11 Home) 3520 Laptop  (15.6 inch, Platinum Silver, 1.25 kg, With MS Office)","47,490",4.2,DELL,8 GB,Intel,512 GB
"Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.46 Kg, With MS Office)","1,08,490",4.3,Lenovo,32 GB,Intel,1 TB
"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)","78,990",4.1,Lenovo,16 GB,Intel,1 TB
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.62 kg, With MS Office)","62,990",4.2,DELL,16 GB,Intel,1 TB
"Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Silver, 1.5 Kg)","23,990",4,Acer,8 GB,AMD,256 GB
"Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light Laptop  (15.6 Inch, Silver, 1.79 Kg)","29,990",4.2,Acer,8 GB,AMD,512 GB
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.65 Kg, With MS Office)","46,650",4.2,DELL,8 GB,Intel,512 GB
"ASUS AMD Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 10 Home) M515UA-EJ512TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 Kg, With MS Office)","53,990",4.5,ASUS,8 GB,AMD,512 GB
"ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ322WS Thin and Light Laptop  (15.6 Inch, Icelight Silver, 1.70 Kg, With MS Office)","31,850",4.3,ASUS,8 GB,Intel,512 GB
"Lenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 14IRU8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","36,190",4.3,Lenovo,8 GB,Intel,512 GB
"HP Spectre 16 Eyesafe Evo Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home) 16-f1003TU 2 in 1 Laptop  (16 Inch, Nightfall Black, 2 Kg)","1,33,499",4.2,HP,16 GB,Intel,512 GB
"HP 250 G9 Intel Core i3 12th Gen Intel Core i3 1215U - (8 GB/512 GB SSD/Windows 11 Home) 250 G9 Business Laptop  (15.6 inch, Silver, 1.47 kg)","32,099",4.2,HP,8 GB,Intel,512 GB
"Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) A325-45 Thin and Light Laptop  (15.6 Inch, Steel Grey, 1.50 Kg)","21,990",4.1,Acer,8 GB,Intel,256 GB
"Acer Swift Go 14 AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) SFG14-41 Thin and Light Laptop  (14 Inch, Pure Silver, 1.25 Kg, With MS Office)","52,990",4.3,Acer,16 GB,AMD,1 TB
"ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FA566NCR-HN054WS Gaming Laptop  (15.6 Inch, Graphite Black, 2.30 Kg, With MS Office)","67,990",4.4,ASUS,16 GB,AMD,512 GB
"Lenovo Ideapad Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15IAH8 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.62 kg, With MS Office)","50,749",4.3,Lenovo,16 GB,Intel,512 GB
"Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/256 GB SSD/Windows 11 Home) AL15-41 Thin and Light Laptop  (15.6 Inch, Steel Grey, 1.59 Kg)","27,990",4,Acer,8 GB,AMD,256 GB
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","43,990",4.1,Lenovo,8 GB,Intel,512 GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)","55,990",4.3,Lenovo,16 GB,Intel,512 GB
"CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook Plus Laptop  (15.6 inch, Iron Grey, 1.74 kg)","21,990",4.1,CHUWI,8 GB,Intel,256 GB
"HP Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1022TU Thin and Light Laptop  (14 Inch, Natural Silver Aluminum, 1.4 Kg, With MS Office)","67,990",4.2,HP,16 GB,Intel,512 GB
"Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)","37,990",4.3,Lenovo,8 GB,Intel,512 GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)","75,375",4.1,Lenovo,8 GB,AMD,512 GB
"HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2304au Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)","37,490",4.4,HP,8 GB,AMD,512 GB
"ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ993WS Thin and Light Laptop  (15.6 Inch, Icelight Silver, 1.70 Kg, With MS Office)","36,990",4.3,ASUS,16 GB,Intel,512 GB
"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)","78,990",4.1,Lenovo,16 GB,Intel,1 TB
"Acer Aspire 3 Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light Laptop  (14 Inch, Steel Gray, 1.45 Kg)","40,990",4.1,Acer,8 GB,Intel,512 GB
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)","63,990",4.1,Lenovo,16 GB,Intel,512 GB
"Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.46 Kg, With MS Office)","1,08,490",4.3,Lenovo,32 GB,Intel,1 TB
"Acer ALG Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) AL15G- 52 Gaming Laptop  (15.6 Inch, Steel Grey, 1.99 Kg)","53,990",4.6,Acer,16 GB,Intel,512 GB
"Acer Aspire 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light Laptop  (14 Inch, Steel Gray, 1.45 Kg)","51,990",4.3,Acer,16 GB,Intel,512 GB
"Lenovo Thinkpad E14 G5 Intel Core i5 13th Gen 1335U with 3 year Warranty - (16 GB/512 GB SSD/Windows 11 Pro/1 GB Graphics) E14 Business Laptop  (14 inch, Black, 1.75 kg, With MS Office)","69,000",4.1,Lenovo,16 GB,Intel,512 GB
"Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8J4HN/A  (13.6 Inch, Starlight, 1.24 kg)","1,14,900",5,Apple,16 GB,Apple,256 GB
"Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB314-3H-COBZ Chromebook  (14 inch, Silver, 1.45 Kg)","22,400",3.8,Acer,8 GB,Intel,64 GB
"HP Intel Core i5 12th Gen 1235U - (8 GB/1 TB SSD/Windows 11 Home) 15s-fq5331TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg)","49,990",4.2,HP,8 GB,Intel,1 TB
"Lenovo LOQ Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) LOQ 15IAX9D1 Gaming Laptop  (39.62 cm, Luna Grey, 2.38 kg)","59,990",4.2,Lenovo,12 GB,Intel,512 GB
"HP G9 AMD Ryzen 5 Hexa Core 5th Gen 5625U - (16 GB/512 GB SSD/Windows 11 Home) 7B1L8PA Notebook  (15.6 inch, Silver)","33,890",4.2,HP,16 GB,AMD,512 GB
"ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK321WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)","38,990",4.4,ASUS,8 GB,AMD,512 GB
"Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) PHN16-72-77GZ Gaming Laptop  (16 Inch, Abyssal Black, 2.8 Kg)","1,20,640",4.1,Acer,16 GB,Intel,1 TB
"HP Victus AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 16-s0095AX Gaming Laptop  (16.1 Inch, Performance Blue, 2.29 kg, With MS Office)","77,280",4.4,HP,16 GB,AMD,512 GB
"ASUS ROG Ally AMD Ryzen Z1 HexaCore Zen4 - (16 GB/512 GB SSD/Windows 11 Home) RC71L-NH019W Handheld Gaming PC  (7 Inch, White, 608.0 g)","37,990",4.4,ASUS,16 GB,AMD,512 GB
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","43,990",4.2,Lenovo,8 GB,Intel,512 GB
"Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)","55,990",4.3,Lenovo,16 GB,Intel,512 GB
"MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) Cyborg 15 A12UDX-1049IN Gaming Laptop  (15.6 Inch, Translucent Black, 1.98 Kg)","66,990",3.8,MSI,16 GB,Intel,512 GB
"HP 255 G10 AMD Ryzen 5 Quad Core 7520U UPTO 4.3Ghz - (8 GB/512 GB SSD/Windows 11 Home) 255 G10 Laptop  (15.6 inch, Silver, 1.52 kg)","32,899",3.5,HP,8 GB,AMD,512 GB
"Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Laptop  (16 inch, Cloud Grey, 1.89 Kg, With MS Office)","81,890",4.2,Lenovo,16 GB,Intel,1 TB
"HP Pavilion Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3036TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 kg, With MS Office)","82,999",4.4,HP,16 GB,Intel,1 TB
"Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 IRL 5 Thin and Light Laptop  (16 Inch, Arctic Grey, 1.7 Kg, With MS Office)","37,990",4.3,Lenovo,8 GB,Intel,512 GB
"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Laptop  (14 Inch, Black, 1.41 Kg, With MS Office)","75,375",4.1,Lenovo,8 GB,AMD,512 GB
"MSI Modern 14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1212IN Business Laptop  (14 inch, Classic Black, 1.4 Kg, With MS Office)","45,990",4.4,MSI,16 GB,Intel,512 GB
"Acer Aspire 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop  (15.6 inch, Pure Silver, 1.7 Kg, With MS Office)","29,490",4.2,Acer,8 GB,Intel,512 GB
